7800;107828.671875;58291.820312;862;13.824188;7.473310;15208440.000000;15208440.000000;58330;1949.800049;1949.800049;91044.171875;101008.000000;1423;11.672330;12.949743;144544.796875;24841.740234;1029;18.531384;3.184839;144493.234375;69187.710938;876;18.524775;8.870219;
7900;109429.257812;59211.441406;1034;13.851805;7.495119;15589700.000000;15589700.000000;64390;1973.379761;1973.379761;92342.242188;102408.000000;1366;11.688891;12.963038;146145.312500;25186.910156;944;18.499407;3.188216;146114.906250;70159.968750;799;18.495558;8.881009;
8000;110552.039062;59929.550781;931;13.819005;7.491194;16014408.000000;16014408.000000;62026;2001.801025;2001.801025;93632.820312;103808.000000;1263;11.704103;12.976000;148336.796875;25567.560547;907;18.542099;3.195945;148244.859375;70990.796875;764;18.530607;8.873850;
8100;112677.039062;61054.261719;925;13.910746;7.537563;16396532.000000;16396532.000000;63356;2024.263184;2024.263184;94947.343750;105208.000000;1300;11.721894;12.988642;151832.593750;25866.689453;912;18.744764;3.193419;151779.171875;71955.601562;782;18.738169;8.883408;
8200;114285.968750;62044.558594;929;13.937313;7.566410;16806872.000000;16806872.000000;64128;2049.618652;2049.618652;96248.726562;106616.000000;1592;11.737650;13.001951;152850.656250;26269.199219;1093;18.640324;3.203561;152769.171875;72916.562500;920;18.630386;8.892263;
8300;115205.132812;62416.109375;1096;13.880136;7.520013;17234724.000000;17234724.000000;69854;2076.472656;2076.472656;97576.960938;108116.000000;1322;11.756260;13.026024;154582.453125;26611.699219;920;18.624392;3.206229;154505.609375;73826.351562;794;18.615133;8.894741;
8400;116625.031250;63369.988281;938;13.883932;7.544046;17662156.000000;17662156.000000;67063;2102.637695;2102.637695;98922.828125;109616.000000;1366;11.776527;13.049523;156400.765625;26988.439453;1006;18.619139;3.212909;156275.750000;74694.070312;861;18.604256;8.892151;
8500;118741.601562;64591.660156;1007;13.969600;7.599019;18074682.000000;18074682.000000;69646;2126.433105;2126.433105;100261.367188;111116.000000;1499;11.795455;13.072471;158321.343750;27349.929688;1077;18.626040;3.217639;158192.671875;75616.843750;914;18.610903;8.896099;
8600;119850.117188;65207.949219;1120;13.936060;7.582320;18476144.000000;18476144.000000;74645;2148.388916;2148.388916;101609.171875;112616.000000;1415;11.815020;13.094884;159942.921875;27691.910156;991;18.598015;3.219990;159896.562500;76660.398438;830;18.592623;8.914000;
8700;121764.843750;65203.828125;995;13.995959;7.494693;18937078.000000;18937078.000000;71612;2176.675537;2176.675537;102958.546875;114116.000000;1416;11.834315;13.116781;162602.578125;28037.050781;1021;18.689951;3.222650;162539.312500;77490.140625;866;18.682680;8.906913;
